         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           GHB_IN          GHB_OUT      UZF_RECH_IN     UZF_RECH_OUT     UZF_GW_ET_IN    UZF_GW_ET_OUT      UZF_LEAK_IN     UZF_LEAK_OUT           SWR_IN          SWR_OUT      SWR_GWET_IN     SWR_GWET_OUT         IN_OUT  PERCENT_ERROR
  NaN                 244     1      0.1666667      243.16667       6860.86382       1565.09677              0.0              0.0       56.8532194        400.96307       3334.44597              0.0              0.0       6536.31851              0.0       2148.46117       1357.97794        958.79235              0.0              0.0      0.5090738      0.0043848
  NaN                 244     2      0.1666667      243.33333       5773.55332       2203.27633              0.0              0.0       57.6558381        400.19328       4741.41130              0.0              0.0       6527.54870              0.0       1732.68600       1300.94014       1009.61660              0.0              0.0      0.2397047      0.0020188
  NaN                 244     3      0.1666667      243.50000       4994.31065       2713.94312              0.0              0.0       58.2732901        402.26766       5570.58835              0.0              0.0       6543.40410              0.0       1454.28414       1440.56778        949.61343              0.0              0.0      0.2276239      0.0018869
  NaN                 244     4      0.1666667      243.66667       4972.76466       2591.22765              0.0              0.0       55.4862738        404.40896       5575.35515              0.0              0.0       6566.28156              0.0       1245.59280       1248.73965       1044.79824              0.0              0.0      0.0365362   3.0826197E-4
  NaN                 244     5      0.1666667      243.83333       4395.80077       2440.75133              0.0              0.0       56.1471120        406.15415       5514.83214              0.0              0.0       6579.63463              0.0       1145.93465       1497.55985        891.68237              0.0              0.0      0.1827478      0.0015941
  NaN                 244     6      0.1666667      244.00000       4577.12787       2261.61896              0.0              0.0       53.6665184        407.95904       5492.25399              0.0              0.0       6589.25988              0.0       1078.14627       1248.54598       1034.39909              0.0              0.0      0.2111209      0.0018566
  NaN                 245     1      0.1666667      244.16667       2207.11488       1786.15724              0.0              0.0       54.7116099        299.86337       7210.60318              0.0              0.0       6577.89140              0.0       1103.34423       1254.41649        959.53967              0.0              0.0      0.0502594   4.6853946E-4
  NaN                 245     2      0.1666667      244.33333       2717.43539       1826.79552              0.0              0.0       57.5172014        297.26473       6541.20405              0.0              0.0       6562.67140              0.0       1156.83075       1391.02223        863.60206              0.0              0.0      0.0144128   1.3460921E-4
  NaN                 245     3      0.1666667      244.50000       2729.91643       1532.73962              0.0              0.0       58.1052898        294.86903       6460.90602              0.0              0.0       6532.24768              0.0       1199.60069       1243.82178        933.30046              0.0              0.0      0.0079503  -7.5769702E-5
  NaN                 245     4      0.1666667      244.66667       2686.50163       1277.28934              0.0              0.0       58.2511521        292.76549       6449.60484              0.0              0.0       6505.83253              0.0       1233.74854       1108.65437        993.36799              0.0              0.0      0.0081034   7.8650357E-5
  NaN                 245     5      0.1666667      244.83333       2556.98730       1346.50161              0.0              0.0       61.0674155        290.59740       6431.43416              0.0              0.0       6477.48708              0.0       1293.34092       1257.83810        899.40383              0.0              0.0      0.0038671  -3.7518105E-5
  NaN                 245     6      0.1666667      245.00000       2416.67587       1397.97532              0.0              0.0       63.0206582        288.47715       6415.94067              0.0              0.0       6450.38736              0.0       1373.81936       1399.80241        784.78071              0.0              0.0   3.0153960E-4  -2.9288657E-6
  NaN                 246     1      0.1666667      245.16667       1264.05200       2878.50410              0.0              0.0       62.2256938        340.76368       9573.52256              0.0              0.0       6429.07352              0.0       1559.15193       1214.23682        906.57065              0.0              0.0      0.0268101  -2.2131432E-4
  NaN                 246     2      0.1666667      245.33333        524.51188       2673.32573              0.0              0.0       62.4664359        340.13716      10219.69702              0.0              0.0       6419.96078              0.0       1749.50348       1246.95634        870.88044              0.0              0.0      0.1759100     -0.0014594
  NaN                 246     3      0.1666667      245.50000        155.23966       2992.98860              0.0              0.0       63.8075411        340.20954      10807.12316              0.0              0.0       6418.99732              0.0       1962.53897       1443.98859        755.54334              0.0              0.0      0.1188154  -9.5279297E-4
  NaN                 246     4      0.1666667      245.66667        134.95490       2207.40524              0.0              0.0       61.5054592        340.55822      10769.94532              0.0              0.0       6419.71651              0.0       2120.23279       1105.57295        966.43272              0.0              0.0     17.6331563      0.1461736
  NaN                 246     5      0.1666667      245.83333        134.66733       2332.95784              0.0              0.0       62.5636578        340.73611      10761.85259              0.0              0.0       6419.79813              0.0       2300.91920       1293.50061        858.26481              0.0              0.0      0.0919089  -7.5011579E-4
  NaN                 246     6      0.1666667      246.00000        130.22801       2125.96308              0.0              0.0       62.8425093        340.86070      10743.66396              0.0              0.0       6420.11298              0.0       2470.98481       1291.99745        870.91879              0.0              0.0      0.1084265  -8.8664968E-4
  NaN                 247     1      0.1666667      246.16667       70.2974797       2543.07671              0.0              0.0       60.8701500        341.83089      11514.56263              0.0              0.0       6426.21136              0.0       2545.05308       1154.67306        944.29276              0.0              0.0      0.0614917  -4.8038789E-4
  NaN                 247     2      0.1666667      246.33333        0.8823194       3351.64367              0.0              0.0       61.1989824        344.10264      12204.86635              0.0              0.0       6441.39157              0.0       2661.76216       1368.45599        836.54953              0.0              0.0      0.0459343  -3.3687491E-4
  NaN                 247     3      0.1666667      246.50000       65.3371854       2840.28559              0.0              0.0       58.5681263        346.40251      12125.70186              0.0              0.0       6461.16690              0.0       2749.52823       1136.10721        988.36162              0.0              0.0      0.0304627  -2.2757617E-4
  NaN                 247     4      0.1666667      246.66667        6.1984946       2803.76388              0.0              0.0       57.8119707        348.48716      12121.29737              0.0              0.0       6480.27285              0.0       2859.56173       1239.89207        933.15083              0.0              0.0      0.0365549  -2.7228497E-4
  NaN                 247     5      0.1666667      246.83333              0.0       2684.47546              0.0              0.0       57.5015468        350.32650      12079.90289              0.0              0.0       6497.80424              0.0       2978.96670       1293.93448        920.06560              0.0              0.0      0.2995790     -0.0022304
  NaN                 247     6      0.1666667      247.00000       58.0357085       2321.71208              0.0              0.0       54.7865936        352.26562      12046.08786              0.0              0.0       6512.89524              0.0       3072.55349       1119.49629       1019.01661              0.0              0.0      0.0365915  -2.7557129E-4
  NaN                 248     1      0.1666667      247.16667        492.78343        620.41799              0.0              0.0       56.0692061        298.93963       9562.59740              0.0              0.0       6523.32185              0.0       3020.99762       1269.19950        916.54403              0.0              0.0      0.4284170      0.0037645
  NaN                 248     2      0.1666667      247.33333        538.57244        270.71880              0.0              0.0       55.8424155        298.89713       9259.76441              0.0              0.0       6527.57984              0.0       2965.08172       1184.37003        976.09610              0.0              0.0      0.1757048      0.0015918
  NaN                 248     3      0.1666667      247.50000        729.10555        257.14173              0.0              0.0       54.6630404        299.03967       9188.01208              0.0              0.0       6528.52256              0.0       2900.31550       1058.79004       1045.36876              0.0              0.0      0.1824895      0.0016544
  NaN                 248     4      0.1666667      247.66667        379.48292        215.00164              0.0              0.0       56.2730296        298.96010       9193.44946              0.0              0.0       6529.67896              0.0       2871.03918       1236.60159        951.03530              0.0              0.0      0.0918131   8.4497634E-4
  NaN                 248     5      0.1666667      247.83333        294.20175        237.43418              0.0              0.0       56.6938473        298.84006       9197.50053              0.0              0.0       6530.59544              0.0       2852.96959       1288.20942        916.71368              0.0              0.0      0.0525954   4.8535025E-4
  NaN                 248     6      0.1666667      248.00000        674.91762        242.73693              0.0              0.0       54.3783314        299.02386       9193.78693              0.0              0.0       6531.17211              0.0       2798.95940       1016.84805       1067.87658              0.0              0.0      0.1620520      0.0014813
  NaN                 249     1      0.1666667      248.16667              0.0      76108.36707              0.0              0.0       28.9973484       2277.36303      95275.06532              0.0              0.0       6620.82204              0.0      12451.96471       3075.62607        920.77432              0.0              0.0      0.3975565   4.0410507E-4
  NaN                 249     2      0.1666667      248.33333              0.0      61012.58540              0.0              0.0        5.5935434       2302.58454      93947.06988              0.0              0.0       6757.94996              0.0      25885.66679       3152.15432       1146.21606              0.0              0.0      0.1849978  -1.9051338E-4
  NaN                 249     3      0.1666667      248.50000              0.0      42758.37175              0.0              0.0              0.0       2322.95883      88977.32711              0.0              0.0       6817.73326              0.0      38893.86990       3160.87065       1345.32649              0.0              0.0      0.0624640  -6.7793740E-5
  NaN                 249     4      0.1666667      248.66667              0.0      29423.75372              0.0              0.0              0.0       2338.79552      86491.57284              0.0              0.0       6828.11331              0.0      49453.43040       3148.19946       1620.49595              0.0              0.0     24.8166008     -0.0276810
  NaN                 249     5      0.1666667      248.83333              0.0      20127.32807              0.0              0.0              0.0       2348.00999      85176.88371              0.0              0.0       6828.11331              0.0      57272.18735       3148.17276       1749.68607              0.0              0.0      0.2683198  -3.0378626E-4
  NaN                 249     6      0.1666667      249.00000              0.0      13597.26076              0.0              0.0              0.0       2353.42857      84288.40654              0.0              0.0       6828.11331              0.0      62773.76502       3149.01575       1863.91156              0.0              0.0     20.9430740      0.0239549
  NaN                 250     1      0.1666667      249.16667        483.84648      11061.65763              0.0              0.0              0.0       2624.00999      85513.27086              0.0              0.0       6828.11331              0.0      66996.37895       3453.93705       1917.24822              0.0              0.0     23.6462861      0.0264384
  NaN                 250     2      0.1666667      249.33333        258.26418       7348.70046              0.0              0.0              0.0       2625.36649      84980.73606              0.0              0.0       6828.11331              0.0      69916.42375       3473.78867       1994.77907              0.0              0.0      0.5941644  -6.6975958E-4
  NaN                 250     3      0.1666667      249.50000        150.04741       4866.90881              0.0              0.0              0.0       2625.49576      84627.00987              0.0              0.0       6828.11331              0.0      71880.87504       3477.31674       2035.02944              0.0              0.0     17.9516542      0.0203429
  NaN                 250     4      0.1666667      249.66667       86.4357546       3195.25787              0.0              0.0              0.0       2625.65512      84394.11478              0.0              0.0       6828.11331              0.0      73178.65596       3468.23652       2128.84444              0.0              0.0      7.7396461     -0.0087998
  NaN                 250     5      0.1666667      249.83333       50.2236152       2105.97833              0.0              0.0              0.0       2625.76669      84240.25262              0.0              0.0       6828.11331              0.0      74033.03965       3465.54778       2177.44018              0.0              0.0     14.3141475     -0.0163100
  NaN                 250     6      0.1666667      250.00000       30.8105781       1408.78599              0.0              0.0              0.0       2625.77108      84137.23313              0.0              0.0       6828.11331              0.0      74599.87339       3467.65725       2180.79374              0.0              0.0      7.6365511     -0.0087136
  NaN                 251     1      0.1666667      250.16667      47963.50764              0.0              0.0              0.0              0.0       1417.56960      12621.66635              0.0              0.0       6828.11331              0.0      52357.96541       2140.90093       2121.97135              0.0              0.0      0.4552509   7.2577885E-4
  NaN                 251     2      0.1666667      250.33333      34496.65861              0.0              0.0              0.0        0.8629650       1400.82608      12795.66893              0.0              0.0       6828.11331              0.0      39129.76343       2049.49883       1983.70280              0.0              0.0      0.2837161   5.7499276E-4
  NaN                 251     3      0.1666667      250.50000      25868.82350              0.0              0.0              0.0        4.5544922       1396.39438      12918.39260              0.0              0.0       6828.11331              0.0      30736.76802       2044.38289       1874.68486              0.0              0.0      0.1929189   4.7242286E-4
  NaN                 251     4      0.1666667      250.66667      20025.12468              0.0              0.0              0.0        6.8051347       1393.35210      13006.12521              0.0              0.0       6828.11331              0.0      25148.80546       2054.60813       1722.22471              0.0              0.0      0.1675719   4.7751369E-4
  NaN                 251     5      0.1666667      250.83333      15994.02904              0.0              0.0              0.0        8.2613814       1391.20484      13069.76579              0.0              0.0       6828.11331              0.0      21275.12893       2061.39910       1655.83360              0.0              0.0     16.8253731     -0.0540281
  NaN                 251     6      0.1666667      251.00000      12998.42580              0.0              0.0              0.0        9.3883158       1389.64979      13116.03947              0.0              0.0       6828.11331              0.0      18525.43090       2109.24824       1489.17143              0.0              0.0      0.7363985      0.0026083
  NaN                 252     1      0.1666667      251.16667              0.0      36847.48003              0.0              0.0        4.3650853       2256.40728      71796.30005              0.0              0.0       6828.11331              0.0      27291.66702       3013.89867       1595.17981              0.0              0.0      4.2836500     -0.0057255
  NaN                 252     2      0.1666667      251.33333              0.0      26752.44775              0.0              0.0              0.0       2260.97075      70081.82364              0.0              0.0       6828.11331              0.0      35680.09704       3084.36712       1644.81166              0.0              0.0      0.2497582  -3.4135684E-4
  NaN                 252     3      0.1666667      251.50000              0.0      18739.12184              0.0              0.0              0.0       2264.27779      68882.27271              0.0              0.0       6828.11331              0.0      42463.62373       3092.31594       1679.52430              0.0              0.0      0.0723348  -1.0050048E-4
  NaN                 252     4      0.1666667      251.66667              0.0      12830.35534              0.0              0.0              0.0       2266.48267      68062.16225              0.0              0.0       6828.11331              0.0      47485.00433       3087.13770       1785.75237              0.0              0.0     46.4080754     -0.0652051
  NaN                 252     5      0.1666667      251.83333              0.0       8665.96321              0.0              0.0              0.0       2267.96596      67509.12521              0.0              0.0       6828.11331              0.0      51019.56394       3093.93896       1805.57747              0.0              0.0     15.8802918      0.0224949
  NaN                 252     6      0.1666667      252.00000              0.0       5821.28128              0.0              0.0              0.0       2268.99242      67138.28931              0.0              0.0       6828.11331              0.0      53440.20765       3089.68054       1869.85352              0.0              0.0      0.4783394  -6.8112152E-4
  NaN                 253     1      0.1666667      252.16667      43881.68510              0.0              0.0              0.0        5.2584113       1227.21072        233.21387              0.0              0.0       6828.11331              0.0      36104.78892       1933.08701       1921.28246              0.0              0.0     28.1510169     -0.0611084
  NaN                 253     2      0.1666667      252.33333      33107.82129              0.0              0.0              0.0       15.5545953       1217.74500        237.23949              0.0              0.0       6828.11331              0.0      25408.37677       1851.74511       1757.87112              0.0              0.0      0.2542883   7.2215906E-4
  NaN                 253     3      0.1666667      252.50000      25978.41774              0.0              0.0              0.0       20.6678910       1211.09990        240.48486              0.0              0.0       6828.11331              0.0      18410.53934       1866.99414       1663.36027              0.0              0.0      6.5481977     -0.0232950
  NaN                 253     4      0.1666667      252.66667      21032.49570              0.0              0.0              0.0       24.2415066       1205.65834        243.17091              0.0              0.0       6828.11331              0.0      13623.04588       1886.40282       1551.65730              0.0              0.0     22.1638958     -0.0955448
  NaN                 253     5      0.1666667      252.83333      17482.82403              0.0              0.0              0.0       27.1707389       1201.00421        245.44899              0.0              0.0       6828.11331              0.0      10232.78893       1934.33978       1426.95185              0.0              0.0      0.9252429      0.0046992
  NaN                 253     6      0.1666667      253.00000      14834.07692              0.0              0.0              0.0       29.7186683       1196.87327        247.42104              0.0              0.0       6828.11331              0.0       7772.94286       2008.06647       1320.55040              0.0              0.0      0.8032505      0.0046922
  NaN                 254     1      0.1666667      253.16667       9480.07801              0.0              0.0              0.0       33.9659928        274.78179       4495.58228              0.0              0.0       6828.11331              0.0       6485.87303        999.86578       1420.57738              0.0              0.0      0.1465623   9.7646879E-4
  NaN                 254     2      0.1666667      253.33333       8233.91277              0.0              0.0              0.0       40.9784689        269.45963       4516.51742              0.0              0.0       6825.36986              0.0       5518.85417       1218.39957       1395.68758              0.0              0.0      0.4369850      0.0031192
  NaN                 254     3      0.1666667      253.50000       7900.03447        0.9351146              0.0              0.0       42.9079668        265.37483       4537.07930              0.0              0.0       6821.56335              0.0       4696.33768        941.13135       1636.52644              0.0              0.0      0.4156716      0.0030972
  NaN                 254     4      0.1666667      253.66667       6997.86082              0.0              0.0              0.0       46.3884260        261.40730       4554.43199              0.0              0.0       6817.82658              0.0       4071.52861       1047.26409       1494.81778              0.0              0.0      0.3650304      0.0028866
  NaN                 254     5      0.1666667      253.83333       6210.96474        7.3646508              0.0              0.0       49.9013758        257.52309       4568.87985              0.0              0.0       6814.14931              0.0       3608.42781       1219.95242       1361.91388              0.0              0.0      0.3196440      0.0026527
  NaN                 254     6      0.1666667      254.00000       5828.29169        0.6187706              0.0              0.0       51.6803620        253.88878       4582.16881              0.0              0.0       6808.62018              0.0       3240.78669       1188.86498       1346.77217              0.0              0.0      0.3192323      0.0027400
  NaN                 255     1      0.1666667      254.16667       9958.28544        0.3040634              0.0              0.0       51.6332868        196.52488              0.0              0.0              0.0       6798.19496              0.0       2474.81419        917.09586       1456.64318              0.0              0.0      0.5333212      0.0048809
  NaN                 255     2      0.1666667      254.33333       9176.71100              0.0              0.0              0.0       55.1113152        193.10804              0.0              0.0              0.0       6781.75441              0.0       1909.65375       1017.72163       1364.56094              0.0              0.0      0.4668037      0.0045545
  NaN                 255     3      0.1666667      254.50000       8540.37790              0.0              0.0              0.0       57.7531627        189.84095              0.0              0.0              0.0       6760.94061              0.0       1492.04851       1115.32452       1270.19109              0.0              0.0      0.4344156      0.0044724
  NaN                 255     4      0.1666667      254.66667       8025.22031              0.0              0.0              0.0       59.8182481        186.71960              0.0              0.0              0.0       6736.41357              0.0       1183.79733       1198.03391       1175.73554              0.0              0.0      0.4064211      0.0043782
  NaN                 255     5      0.1666667      254.83333       7611.25824              0.0              0.0              0.0       61.6254691        183.75216              0.0              0.0              0.0       6710.28116              0.0        959.65939       1268.75381       1087.56022              0.0              0.0      0.3845880      0.0043012
  NaN                 255     6      0.1666667      255.00000       7277.30931              0.0              0.0              0.0       63.2511948        180.93935              0.0              0.0              0.0       6682.20183              0.0        801.57735       1330.07284       1005.55038              0.0              0.0      0.3644292      0.0042031
  NaN                 256     1      0.1666667      255.16667       6336.08640       16.8428828              0.0              0.0       64.7144485        124.30016        744.04639              0.0              0.0       6652.20618              0.0        721.13311       1311.96673        941.98698              0.0              0.0      0.3446428      0.0040754
  NaN                 256     2      0.1666667      255.33333       6199.65407       15.5168525              0.0              0.0       66.0800326        121.75426        723.08021              0.0              0.0       6619.47917              0.0        671.42046       1332.20948        892.78765              0.0              0.0      0.0653991   7.8595375E-4
  NaN                 256     3      0.1666667      255.50000       6170.12486       14.0347862              0.0              0.0       67.3764324        119.39428        608.01982              0.0              0.0       6571.01868              0.0        643.79377       1349.26165        846.22361              0.0              0.0      0.3176442      0.0038763
  NaN                 256     4      0.1666667      255.66667       6122.50186       12.5310864              0.0              0.0       68.5960826        117.15897        519.53086              0.0              0.0       6512.32385              0.0        630.90093       1364.17733        801.56896              0.0              0.0      0.3223318      0.0039919
  NaN                 256     5      0.1666667      255.83333       6088.41862       11.0815825              0.0              0.0       69.7533022        115.04067        418.19016              0.0              0.0       6441.32441              0.0        626.33827       1377.38001        759.65387              0.0              0.0      0.3032923      0.0038133
  NaN                 256     6      0.1666667      256.00000       6034.48109        9.7201826              0.0              0.0       70.8549297        113.03087        334.64482              0.0              0.0       6361.94003              0.0        624.03214       1389.15081        720.25680              0.0              0.0      0.1516355      0.0019368
  NaN                 257     1      0.1666667      256.16667       6128.77901              0.0              0.0              0.0       71.8945074       57.1185117        100.74767              0.0              0.0       6282.31771              0.0        610.28036       1338.30169        689.75686              0.0              0.0      0.2494342      0.0032650
  NaN                 257     2      0.1666667      256.33333       6125.81315              0.0              0.0              0.0       72.8804060       55.2520394              0.0              0.0              0.0       6212.90787              0.0        597.73862       1334.20573        666.76470              0.0              0.0      0.2360701      0.0031339
  NaN                 257     3      0.1666667      256.50000       6037.17629              0.0              0.0              0.0       73.8193070       53.5336488              0.0              0.0              0.0       6154.86752              0.0        586.14739       1329.06056        645.21927              0.0              0.0      0.2883291      0.0038754
  NaN                 257     4      0.1666667      256.66667       5959.35418              0.0              0.0              0.0       74.7032706       51.9059334              0.0              0.0              0.0       6105.19834              0.0        575.31099       1323.43793        624.76603              0.0              0.0      0.3140903      0.0042691
  NaN                 257     5      0.1666667      256.83333       5892.11380              0.0              0.0              0.0       75.5444699       50.3619547              0.0              0.0              0.0       6063.84729              0.0        565.08187       1317.42905        605.49439              0.0              0.0      0.3018215      0.0041431
  NaN                 257     6      0.1666667      257.00000       5835.33189              0.0              0.0              0.0       76.3441655       48.8965168              0.0              0.0              0.0       6030.98322              0.0        555.34912       1311.10176        587.24983              0.0              0.0      0.2991271      0.0041415
  NaN                 258     1      0.1666667      257.16667       5593.26340        148.61312              0.0              0.0       77.1043181        155.51571        268.07352              0.0              0.0       5935.82062              0.0        579.26740       1431.91066        550.91001              0.0              0.0      0.2250376      0.0030533
  NaN                 258     2      0.1666667      257.33333       5418.56184        141.06311              0.0              0.0       77.8262351        154.31376        267.71552              0.0              0.0       5831.57028              0.0        601.09591       1463.21171        499.01195              0.0              0.0      0.2603035      0.0036017
  NaN                 258     3      0.1666667      257.50000       4862.34072        136.16998              0.0              0.0       78.5109364        153.08659        651.06088              0.0              0.0       5725.17069              0.0        621.22279       1493.72663        449.79305              0.0              0.0      0.1960709      0.0027672
  NaN                 258     4      0.1666667      257.66667       4095.53563        132.35633              0.0              0.0       79.1653362        151.94967       1289.01443              0.0              0.0       5657.36533              0.0        639.98404       1524.15969        406.09191              0.0              0.0      0.1277936      0.0018288
  NaN                 258     5      0.1666667      257.83333       4115.00238        1.9958109              0.0              0.0       78.6798841        150.98842       1613.99913              0.0              0.0       5606.07255              0.0        627.07240       1199.76975        621.19352              0.0              0.0      0.1284421      0.0018330
  NaN                 258     6      0.1666667      258.00000       4252.91613        0.6481396              0.0              0.0       78.9946080        150.39274       1662.77532              0.0              0.0       5558.52191              0.0        602.92813       1040.02170        722.08046              0.0              0.0      0.1363710      0.0019386
  NaN                 259     1      0.1666667      258.16667       4383.85090              0.0              0.0              0.0       81.1041236       96.3180557       1354.57575              0.0              0.0       5511.80677              0.0        554.94061       1033.22437        689.51474              0.0              0.0      0.1749701      0.0025533
  NaN                 259     2      0.1666667      258.33333       4897.25116              0.0              0.0              0.0       82.8706497       96.1704829        691.01222              0.0              0.0       5456.85138              0.0        519.01144       1063.64181        662.59999              0.0              0.0      0.1425516      0.0021167
  NaN                 259     3      0.1666667      258.50000       5272.61320              0.0              0.0              0.0       84.4219767       96.0586862        170.28671              0.0              0.0       5396.74269              0.0        491.97663       1090.22048        632.58524              0.0              0.0      0.1791254      0.0027069
  NaN                 259     4      0.1666667      258.66667       5298.47365              0.0              0.0              0.0       85.7940900       95.9442511       14.8555318              0.0              0.0       5343.25746              0.0        471.60924       1113.70959        601.83367              0.0              0.0      0.1882289      0.0028902
  NaN                 259     5      0.1666667      258.83333       5201.50514              0.0              0.0              0.0       87.0293747       95.8317075              0.0              0.0              0.0       5298.88938              0.0        456.26359       1134.49140        571.82440              0.0              0.0      0.2168351      0.0033760
  NaN                 259     6      0.1666667      259.00000       5105.02248              0.0              0.0              0.0       88.1954727       95.7212964              0.0              0.0              0.0       5262.07111              0.0        444.51914       1152.94849        543.62095              0.0              0.0      0.2339566      0.0036866
  NaN                 260     1      0.1666667      259.16667       1720.68661      11140.70677              0.0              0.0       85.8355523       1013.97455      14274.55460              0.0              0.0       4895.11815              0.0        849.04113       2147.04646        328.23110              0.0              0.0      1.0515211      0.0057688
  NaN                 260     2      0.1666667      259.33333        183.79837      49155.12952              0.0              0.0       69.1079510       1022.80337      54707.75466              0.0              0.0       5178.75127              0.0       1304.63827       2022.01528        320.71424              0.0              0.0      0.6395930      0.0011224
  NaN                 260     3      0.1666667      259.50000              0.0      50364.29253              0.0              0.0       56.1170077       1043.93768      57676.03593              0.0              0.0       5819.96563              0.0       1983.60587       1951.48908        470.77465              0.0              0.0      1.0656576      0.0017855
  NaN                 260     4      0.1666667      259.66667              0.0      43127.87360              0.0              0.0       44.9271318       1063.28420      52795.65928              0.0              0.0       6292.51082              0.0       3503.51177       1835.48113        688.14145              0.0              0.0      0.7457003      0.0013639
  NaN                 260     5      0.1666667      259.83333              0.0      36242.80845              0.0              0.0       34.8577456       1081.10784      49042.86485              0.0              0.0       6550.50100              0.0       6066.26012       1767.96617        904.37992              0.0              0.0      0.6314435      0.0012419
  NaN                 260     6      0.1666667      260.00000              0.0      30151.51483              0.0              0.0       28.0379992       1092.55877      46576.28416              0.0              0.0       6687.38613              0.0       9403.30853       1759.39434       1028.53811              0.0              0.0      0.4101224   8.4799957E-4
  NaN                 261     1      0.1666667      260.16667      10760.35068        775.34668              0.0              0.0       31.2768975        225.27833       4917.40435              0.0              0.0       6736.91049              0.0       7429.73173        834.92993       1359.42255              0.0              0.0     17.2720677      0.1044556
  NaN                 261     2      0.1666667      260.33333       9560.71270              0.0              0.0              0.0       37.6892776        220.87864       3716.44079              0.0              0.0       6733.87783              0.0       5999.72573        904.12663       1264.00223              0.0              0.0      0.4849639      0.0034107
  NaN                 261     3      0.1666667      260.50000       8310.04168              0.0              0.0              0.0       41.7907278        217.33617       3641.87797              0.0              0.0       6724.24182              0.0       4947.23257       1079.21352       1183.60200              0.0              0.0      0.5113435      0.0039115
  NaN                 261     4      0.1666667      260.66667       7538.65139        0.3826500              0.0              0.0       44.0006120        213.54209       3589.14221              0.0              0.0       6708.25397              0.0       4127.71415       1061.82915       1183.34702              0.0              0.0      0.3834946      0.0031348
  NaN                 261     5      0.1666667      260.83333       7249.28403        0.4366659              0.0              0.0       43.8983027        210.23653       3559.45031              0.0              0.0       6688.87774              0.0       3436.80296        869.10889       1385.03914              0.0              0.0      0.3484894      0.0029731
  NaN                 261     6      0.1666667      261.00000       6508.91458              0.0              0.0              0.0       47.3023044        206.93551       3533.38226              0.0              0.0       6666.05680              0.0       2903.28218        931.96282       1245.01782              0.0              0.0      0.2696527      0.0024466
  NaN                 262     1      0.1666667      261.16667       9000.27922              0.0              0.0              0.0       50.1751057        149.35695        154.05557              0.0              0.0       6640.17545              0.0       2233.78916        982.41827       1163.16657              0.0              0.0      0.4400297      0.0043196
  NaN                 262     2      0.1666667      261.33333       8453.90347              0.0              0.0              0.0       52.6494977        145.53777       25.4934165              0.0              0.0       6618.18149              0.0       1729.12225       1053.58054       1092.40501              0.0              0.0      0.3803917      0.0039684
  NaN                 262     3      0.1666667      261.50000       7935.83880              0.0              0.0              0.0       54.8098571        141.96712       22.2155395              0.0              0.0       6600.02934              0.0       1353.26045       1110.08191       1027.31680              0.0              0.0      0.3724098      0.0040822
  NaN                 262     4      0.1666667      261.66667       7536.17051              0.0              0.0              0.0       56.7763418        138.58242       21.8785623              0.0              0.0       6583.67156              0.0       1079.78706       1155.66635        968.39663              0.0              0.0      0.0540924   6.1675582E-4
  NaN                 262     5      0.1666667      261.83333       7241.32369              0.0              0.0              0.0       58.5702476        135.37485       11.3087367              0.0              0.0       6565.50661              0.0        888.96774       1192.80531        914.10594              0.0              0.0      0.0528550   6.2153257E-4
  NaN                 262     6      0.1666667      262.00000       7019.46824              0.0              0.0              0.0       60.2184200        132.33608              0.0              0.0              0.0       6543.33700              0.0        763.43675       1223.43599        863.67522              0.0              0.0      0.3375908      0.0040659
  NaN                 263     1      0.1666667      262.16667              0.0      92531.07120              0.0              0.0       29.8505629       2544.49001     107753.75190              0.0              0.0       6584.20591              0.0       8791.75227       3441.81458        774.75313              0.0              0.0      0.8554787  -7.6913658E-4
  NaN                 263     2      0.1666667      262.33333              0.0      77801.88121              0.0              0.0        1.9061171       2575.06325     109492.82625              0.0              0.0       6748.55505              0.0      24878.23576       3508.12656        991.96404              0.0              0.0      7.1596221      0.0063360
  NaN                 263     3      0.1666667      262.50000              0.0      53447.43328              0.0              0.0              0.0       2603.67965     102437.81420              0.0              0.0       6818.91523              0.0      41710.73482       3496.69824       1316.36220              0.0              0.0     37.3872629      0.0352990
  NaN                 263     4      0.1666667      262.66667              0.0      36058.73694              0.0              0.0              0.0       2621.42447      99187.43602              0.0              0.0       6828.11331              0.0      55495.95607       3468.70222       1662.83614              0.0              0.0     10.9286980     -0.0106454
  NaN                 263     5      0.1666667      262.83333              0.0      24030.42237              0.0              0.0              0.0       2631.41524      97368.31683              0.0              0.0       6828.11331              0.0      65561.56340       3476.58241       1771.72711              0.0              0.0     21.6578167      0.0214787
  NaN                 263     6      0.1666667      263.00000              0.0      15751.32242              0.0              0.0              0.0       2637.23122      96175.95873              0.0              0.0       6828.11331              0.0      72469.50147       3475.95295       1923.78099              0.0              0.0     41.9622680      0.0421177
  NaN                 264     1      0.1666667      263.16667      55038.85495              0.0              0.0              0.0              0.0       1413.55991              0.0              0.0              0.0       6828.11331              0.0      47029.95996       2143.68463       1910.42903              0.0              0.0      0.4773648   8.3481207E-4
  NaN                 264     2      0.1666667      263.33333      40166.04524              0.0              0.0              0.0        6.5917394       1391.82923              0.0              0.0              0.0       6828.11331              0.0      32151.21134       2042.53337       1807.22065              0.0              0.0     36.7958232      0.0872006
