         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1   237            2.0          474.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   238            2.0          476.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   239            2.0          478.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   240            2.0          480.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   241            2.0          482.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   242            2.0          484.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   243            2.0          486.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   244            2.0          488.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   245            2.0          490.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   246            2.0          492.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   247            2.0          494.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   248            2.0          496.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   249            2.0          498.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   250            2.0          500.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   251            2.0          502.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   252            2.0          504.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   253            2.0          506.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   254            2.0          508.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   255            2.0          510.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   256            2.0          512.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   257            2.0          514.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   258            2.0          516.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   259            2.0          518.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   260            2.0          520.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   261            2.0          522.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   262            2.0          524.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   263            2.0          526.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   264            2.0          528.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   265            2.0          530.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   266            2.0          532.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   267            2.0          534.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   268            2.0          536.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   269            2.0          538.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   270            2.0          540.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   271            2.0          542.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   272            2.0          544.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   273            2.0          546.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   274            2.0          548.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   275            2.0          550.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   276            2.0          552.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   277            2.0          554.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   278            2.0          556.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   279            2.0          558.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   280            2.0          560.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   281            2.0          562.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   282            2.0          564.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   283            2.0          566.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   284            2.0          568.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   285            2.0          570.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   286            2.0          572.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   287            2.0          574.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   288            2.0          576.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   289            2.0          578.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   290            2.0          580.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   291            2.0          582.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   292            2.0          584.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   293            2.0          586.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   294            2.0          588.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   295            2.0          590.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   296            2.0          592.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   297            2.0          594.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   298            2.0          596.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   299            2.0          598.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   300            2.0          600.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   301            2.0          602.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   302            2.0          604.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   303            2.0          606.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   304            2.0          608.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   305            2.0          610.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   306            2.0          612.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   307            2.0          614.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   308            2.0          616.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   309            2.0          618.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   310            2.0          620.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   311            2.0          622.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   312            2.0          624.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   313            2.0          626.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   314            2.0          628.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   315            2.0          630.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   316            2.0          632.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   317            2.0          634.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   318            2.0          636.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   319            2.0          638.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   320            2.0          640.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   321            2.0          642.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   322            2.0          644.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   323            2.0          646.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   324            2.0          648.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   325            2.0          650.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   326            2.0          652.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   327            2.0          654.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   328            2.0          656.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   329            2.0          658.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   330            2.0          660.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   331            2.0          662.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   332            2.0          664.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   333            2.0          666.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   334            2.0          668.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   335            2.0          670.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   336            2.0          672.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   337            2.0          674.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   338            2.0          676.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   339            2.0          678.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   340            2.0          680.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   341            2.0          682.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   342            2.0          684.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   343            2.0          686.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   344            2.0          688.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   345            2.0          690.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   346            2.0          692.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   347            2.0          694.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   348            2.0          696.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   349            2.0          698.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   350            2.0          700.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   351            2.0          702.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   352            2.0          704.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   353            2.0          706.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   354            2.0          708.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   355            2.0          710.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   356            2.0          712.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   357            2.0          714.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   358            2.0          716.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   359            2.0          718.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   360            2.0          720.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   361            2.0          722.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   362            2.0          724.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   363            2.0          726.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   364            2.0          728.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   365            2.0          730.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   366            2.0          732.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   367            2.0          734.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   368            2.0          736.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   369            2.0          738.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   370            2.0          740.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   371            2.0          742.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   372            2.0          744.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   373            2.0          746.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   374            2.0          748.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   375            2.0          750.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   376            2.0          752.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   377            2.0          754.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   378            2.0          756.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   379            2.0          758.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   380            2.0          760.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   381            2.0          762.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   382            2.0          764.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   383            2.0          766.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   384            2.0          768.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   385            2.0          770.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   386            2.0          772.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   387            2.0          774.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   388            2.0          776.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   389            2.0          778.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   390            2.0          780.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   391            2.0          782.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   392            2.0          784.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   393            2.0          786.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   394            2.0          788.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   395            2.0          790.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   396            2.0          792.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   397            2.0          794.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   398            2.0          796.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   399            2.0          798.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   400            2.0          800.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   401            2.0          802.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   402            2.0          804.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   403            2.0          806.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   404            2.0          808.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   405            2.0          810.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   406            2.0          812.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   407            2.0          814.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   408            2.0          816.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   409            2.0          818.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   410            2.0          820.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   411            2.0          822.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   412            2.0          824.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   413            2.0          826.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   414            2.0          828.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   415            2.0          830.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   416            2.0          832.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   417            2.0          834.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   418            2.0          836.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   419            2.0          838.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   420            2.0          840.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   421            2.0          842.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   422            2.0          844.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   423            2.0          846.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   424            2.0          848.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   425            2.0          850.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   426            2.0          852.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   427            2.0          854.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   428            2.0          856.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   429            2.0          858.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   430            2.0          860.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   431            2.0          862.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   432            2.0          864.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   433            2.0          866.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   434            2.0          868.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   435            2.0          870.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   436            2.0          872.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   437            2.0          874.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   438            2.0          876.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   439            2.0          878.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   440            2.0          880.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   441            2.0          882.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   442            2.0          884.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   443            2.0          886.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   444            2.0          888.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   445            2.0          890.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   446            2.0          892.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   447            2.0          894.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   448            2.0          896.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   449            2.0          898.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   450            2.0          900.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   451            2.0          902.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   452            2.0          904.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   453            2.0          906.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   454            2.0          908.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   455            2.0          910.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   456            2.0          912.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   457            2.0          914.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   458            2.0          916.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   459            2.0          918.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   460            2.0          920.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   461            2.0          922.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   462            2.0          924.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   463            2.0          926.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   464            2.0          928.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   465            2.0          930.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   466            2.0          932.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   467            2.0          934.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
  NaN                   1   468            2.0          936.0              0.0              0.0              0.0              0.0              0.0              0.0            0.0            0.0
