         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1    50          365.0        18250.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0248134        0.0548134              0.0              0.0  2.7283731E-14  4.9775682E-11
  NaN                   1    51          365.0        18615.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0247347        0.0547347              0.0              0.0  4.1494586E-14  7.5810419E-11
  NaN                   1    52          365.0        18980.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0246541        0.0546541              0.0              0.0  5.9258154E-14  1.0842406E-10
  NaN                   1    53          365.0        19345.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0245717        0.0545717              0.0              0.0  6.2810868E-14  1.1509786E-10
  NaN                   1    54          365.0        19710.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0244878        0.0544878              0.0              0.0  9.5201624E-15  1.7472110E-11
  NaN                   1    55          365.0        20075.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0244024        0.0544024              0.0              0.0  5.5705440E-14  1.0239524E-10
  NaN                   1    56          365.0        20440.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0243157        0.0543157              0.0              0.0  2.7283731E-14  5.0231745E-11
  NaN                   1    57          365.0        20805.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0242278        0.0542278              0.0              0.0  4.8600013E-14  8.9621933E-11
  NaN                   1    58          365.0        21170.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0241389        0.0541389              0.0              0.0  4.8600013E-14  8.9769157E-11
  NaN                   1    59          365.0        21535.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0240490        0.0540490              0.0              0.0  6.2810868E-14  1.1621097E-10
  NaN                   1    60          365.0        21900.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0239583        0.0539583              0.0              0.0  5.2152727E-14  9.6653832E-11
  NaN                   1    61          365.0        22265.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0238668        0.0538668              0.0              0.0  4.1494586E-14  7.7031822E-11
  NaN                   1    62          365.0        22630.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0237747        0.0537747              0.0              0.0  2.3731017E-14  4.4130462E-11
  NaN                   1    63          365.0        22995.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0236820        0.0536820              0.0              0.0  4.8600013E-14  9.0533197E-11
  NaN                   1    64          365.0        23360.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0235888        0.0535888              0.0              0.0  3.7941872E-14  7.0801908E-11
  NaN                   1    65          365.0        23725.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0234951        0.0534951              0.0              0.0  4.5047299E-14  8.4208230E-11
  NaN                   1    66          365.0        24090.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0234130        0.0534130              0.0              0.0  5.9258154E-14  1.1094325E-10
  NaN                   1    67          365.0        24455.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0233436        0.0533436              0.0              0.0  4.1494586E-14  7.7787318E-11
  NaN                   1    68          365.0        24820.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0232734        0.0532734              0.0              0.0  7.7021722E-14  1.4457832E-10
  NaN                   1    69          365.0        25185.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0232023        0.0532023              0.0              0.0  2.3731017E-14  4.4605281E-11
  NaN                   1    70          365.0        25550.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0231304        0.0531304              0.0              0.0  5.2152727E-14  9.8159821E-11
  NaN                   1    71          365.0        25915.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0230580        0.0530580              0.0              0.0  4.5047299E-14  8.4902037E-11
