         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           GHB_IN          GHB_OUT           SFR_IN          SFR_OUT         IN_OUT  PERCENT_ERROR
  NaN                  13    29   227237.53014   3.3446039E+7        0.2053116        0.0158096              0.0              0.0              0.0        0.2602234        0.0707212              0.0   2.5129675E-7   9.1038694E-5
  NaN                  13    30   249961.28316     33696000.0        0.2040733        0.0155895              0.0              0.0              0.0        0.2590455        0.0705613              0.0   3.5402037E-7   1.2890587E-4
  NaN                  14     1    15757.41147   3.3711757E+7        0.2040891        0.0155452              0.0              0.0              0.0        0.2589654        0.0704214              0.0   1.2985646E-7   4.7304732E-5
  NaN                  14     2    17333.15262   3.3729091E+7        0.2039965        0.0155261              0.0              0.0              0.0        0.2588842        0.0704136              0.0   1.2627931E-7   4.6018449E-5
  NaN                  14     3    19066.46788   3.3748157E+7        0.2039139        0.0155076              0.0              0.0              0.0        0.2587953        0.0703888              0.0   1.2283876E-7   4.4782173E-5
  NaN                  14     4    20973.11467   3.3769130E+7        0.2038189        0.0154945              0.0              0.0              0.0        0.2586977        0.0703732              0.0   1.1969899E-7   4.3655151E-5
  NaN                  14     5    23070.42613   3.3792201E+7        0.2036990        0.0154799              0.0              0.0              0.0        0.2585907        0.0703714              0.0   1.1685718E-7   4.2637632E-5
  NaN                  14     6    25377.46875   3.3817578E+7        0.2035940        0.0154638              0.0              0.0              0.0        0.2584729        0.0703427              0.0   1.1412050E-7   4.1659440E-5
  NaN                  14     7    27915.21562   3.3845493E+7        0.2034596        0.0154244              0.0              0.0              0.0        0.2583437        0.0703084              0.0   1.1174833E-7   4.0818613E-5
  NaN                  14     8    30706.73718   3.3876200E+7        0.2033158        0.0153998              0.0              0.0              0.0        0.2582000        0.0702839              0.0   1.0942298E-7   3.9993827E-5
  NaN                  14     9    33777.41090   3.3909977E+7        0.2031505        0.0153784              0.0              0.0              0.0        0.2580424        0.0702701              0.0   1.0711563E-7   3.9176122E-5
  NaN                  14    10    37155.15199   3.3947133E+7        0.2029776        0.0153382              0.0              0.0              0.0        0.2578707        0.0702311              0.0   1.0504526E-7   3.8448708E-5
  NaN                  14    11    40870.66719   3.3988003E+7        0.2027805        0.0153018              0.0              0.0              0.0        0.2576834        0.0702046              0.0   1.0321249E-7   3.7808829E-5
  NaN                  14    12    44957.73391   3.4032961E+7        0.2025706        0.0152732              0.0              0.0              0.0        0.2574791        0.0701816              0.0   1.0125032E-7   3.7121720E-5
  NaN                  14    13    49453.50730   3.4082414E+7        0.2023405        0.0152179              0.0              0.0              0.0        0.2572540        0.0701314              0.0   9.9603964E-8   3.6555689E-5
  NaN                  14    14    54398.85803   3.4136813E+7        0.2020847        0.0151799              0.0              0.0              0.0        0.2570069        0.0701019              0.0   9.8009200E-8   3.6008083E-5
  NaN                  14    15    59838.74384   3.4196652E+7        0.2017992        0.0151182              0.0              0.0              0.0        0.2567385        0.0700573              0.0   9.6658845E-8   3.5555080E-5
  NaN                  14    16    65822.61822   3.4262475E+7        0.2014809        0.0150714              0.0              0.0              0.0        0.2564351        0.0700256              0.0   9.5663742E-8   3.5234423E-5
  NaN                  14    17    72404.88004   3.4334880E+7        0.1991875        0.0149977              0.0              0.0              0.0        0.2561114        0.0719216              0.0   1.0089530E-7   3.7215755E-5
  NaN                  14    18    79645.36805   3.4414525E+7        0.1846539        0.0149308              0.0              0.0              0.0        0.2557469        0.0860237              0.0   8.5657868E-8   3.1645710E-5
  NaN                  14    19    87609.90485   3.4502135E+7        0.1748126        0.0149516              0.0              0.0              0.0        0.2553691        0.0955081              0.0   8.3211023E-8   3.0782337E-5
  NaN                  14    20    96370.89534   3.4598506E+7        0.1706757        0.0192999              0.0              0.0              0.0        0.2549577        0.1035819              0.0   8.0503410E-8   2.9353207E-5
  NaN                  14    21   106007.98487   3.4704514E+7        0.1678362        0.0247639              0.0              0.0              0.0        0.2545096        0.1114372              0.0   7.7216379E-8   2.7649018E-5
  NaN                  14    22   116608.78336   3.4821123E+7        0.1651897        0.0306407              0.0              0.0              0.0        0.2540223        0.1194732              0.0   7.4360525E-8   2.6122310E-5
  NaN                  14    23   128269.66169   3.4949392E+7        0.1625374        0.0352811              0.0              0.0              0.0        0.2535090        0.1262527              0.0   7.2145428E-8   2.4981964E-5
  NaN                  14    24   141096.62786   3.5090489E+7        0.1603127        0.0353500              0.0              0.0              0.0        0.2533301        0.1283673              0.0   8.1787615E-8   2.8331580E-5
  NaN                  14    25   155206.29065   3.5245695E+7        0.1595641        0.0351402              0.0              0.0              0.0        0.2535546        0.1291307              0.0   9.7903357E-8   3.3912409E-5
  NaN                  14    26   170726.91972   3.5416422E+7        0.1590632        0.0349081              0.0              0.0              0.0        0.2531804        0.1290252              0.0   1.3176848E-7   4.5738889E-5
  NaN                  14    27   187799.61169   3.5604222E+7        0.1584901        0.0346800              0.0              0.0              0.0        0.2527062        0.1288960              0.0   1.9060556E-7   6.6323849E-5
  NaN                  14    28   206579.57286   3.5810801E+7        0.1577971        0.0344452              0.0              0.0              0.0        0.2521491        0.1287970              0.0   2.4133511E-7   8.4207960E-5
  NaN                  14    29   227237.53014   3.6038039E+7        0.1569861        0.0341961              0.0              0.0              0.0        0.2515147        0.1287245              0.0   1.5360621E-7   5.3762855E-5
  NaN                  14    30   249961.28316     36288000.0        0.1560974        0.0339199              0.0              0.0              0.0        0.2508030        0.1286252              0.0   2.0843869E-7   7.3207596E-5
  NaN                  15     1    15757.41147   3.6303757E+7        0.1560481        0.0338775              0.0              0.0              0.0        0.2507581        0.1285874              0.0   9.5271912E-8   3.3471548E-5
  NaN                  15     2    17333.15262   3.6321091E+7        0.1559853        0.0338618              0.0              0.0              0.0        0.2507086        0.1285850              0.0   9.2327293E-8   3.2444454E-5
  NaN                  15     3    19066.46788   3.6340157E+7        0.1559185        0.0338441              0.0              0.0              0.0        0.2506541        0.1285796              0.0   8.9396780E-8   3.1422616E-5
  NaN                  15     4    20973.11467   3.6361130E+7        0.1558522        0.0338143              0.0              0.0              0.0        0.2505941        0.1285562              0.0   8.6952703E-8   3.0573184E-5
  NaN                  15     5    23070.42613   3.6384201E+7        0.1557637        0.0337929              0.0              0.0              0.0        0.2505281        0.1285572              0.0   8.4593487E-8   2.9752813E-5
  NaN                  15     6    25377.46875   3.6409578E+7        0.1556683        0.0337660              0.0              0.0              0.0        0.2504553        0.1285529              0.0   8.2375628E-8   2.8982921E-5
  NaN                  15     7    27915.21562   3.6437493E+7        0.1555776        0.0337310              0.0              0.0              0.0        0.2503752        0.1285285              0.0   8.0241003E-8   2.8243317E-5
  NaN                  15     8    30706.73718   3.6468200E+7        0.1554701        0.0337025              0.0              0.0              0.0        0.2502870        0.1285193              0.0   7.8309778E-8   2.7574892E-5
  NaN                  15     9    33777.41090   3.6501977E+7        0.1553405        0.0336685              0.0              0.0              0.0        0.2501899        0.1285178              0.0   7.6514993E-8   2.6955342E-5
  NaN                  15    10    37155.15199   3.6539133E+7        0.1551978        0.0336181              0.0              0.0              0.0        0.2500829        0.1285031              0.0   7.4859304E-8   2.6386690E-5
  NaN                  15    11    40870.66719   3.6580003E+7        0.1550432        0.0335757              0.0              0.0              0.0        0.2499652        0.1284977              0.0   7.3156299E-8   2.5800967E-5
  NaN                  15    12    44957.73391   3.6624961E+7        0.1548825        0.0335338              0.0              0.0              0.0        0.2498355        0.1284868              0.0   7.1638964E-8   2.5281130E-5
  NaN                  15    13    49453.50730   3.6674414E+7        0.1547077        0.0334692              0.0              0.0              0.0        0.2496924        0.1284538              0.0   7.0117965E-8   2.4762533E-5
  NaN                  15    14    54398.85803   3.6728813E+7        0.1525289        0.0334142              0.0              0.0              0.0        0.2495348        0.1304200              0.0   6.9268203E-8   2.4480811E-5
  NaN                  15    15    59838.74384   3.6788652E+7        0.1334414        0.0333511              0.0              0.0              0.0        0.2493615        0.1492711              0.0   5.0468705E-8   1.7851598E-5
  NaN                  15    16    65822.61822   3.6854475E+7        0.1256433        0.0387026              0.0              0.0              0.0        0.2491710        0.1622303              0.0   4.5734660E-8   1.5887061E-5
  NaN                  15    17    72404.88004   3.6926880E+7        0.1216749        0.0458379              0.0              0.0              0.0        0.2489618        0.1731248              0.0   3.9921216E-8   1.3541811E-5
  NaN                  15    18    79645.36805   3.7006525E+7        0.1182505        0.0532277              0.0              0.0              0.0        0.2487318        0.1837089              0.0   3.2937146E-8   1.0907804E-5
  NaN                  15    19    87609.90485   3.7094135E+7        0.1150543        0.0609890              0.0              0.0              0.0        0.2484804        0.1944151              0.0   2.1370929E-8   6.9056675E-6
  NaN                  15    20    96370.89534   3.7190506E+7        0.1120517        0.0636092              0.0              0.0              0.0        0.2482710        0.1998285              0.0   1.9406302E-8   6.2223580E-6
  NaN                  15    21   106007.98487   3.7296514E+7        0.1106827        0.0636517              0.0              0.0              0.0        0.2489330        0.2019020              0.0   1.9532670E-8   6.2487602E-6
  NaN                  15    22   116608.78336   3.7413123E+7        0.1103777        0.0632883              0.0              0.0              0.0        0.2491028        0.2020134              0.0   1.9317341E-8   6.1837028E-6
  NaN                  15    23   128269.66169   3.7541392E+7        0.1101449        0.0630921              0.0              0.0              0.0        0.2490227        0.2019699              0.0   1.9209006E-8   6.1544684E-6
  NaN                  15    24   141096.62786   3.7682489E+7        0.1098464        0.0628939              0.0              0.0              0.0        0.2488826        0.2019301              0.0   2.1137732E-8   6.7797711E-6
  NaN                  15    25   155206.29065   3.7837695E+7        0.1094879        0.0626782              0.0              0.0              0.0        0.2486874        0.2018777              0.0   2.4016904E-8   7.7134093E-6
  NaN                  15    26   170726.91972   3.8008422E+7        0.1090666        0.0624403              0.0              0.0              0.0        0.2484394        0.2018131              0.0   3.1452581E-8   1.0117284E-5
  NaN                  15    27   187799.61169   3.8196222E+7        0.1085669        0.0621873              0.0              0.0              0.0        0.2481519        0.2017723              0.0   3.2129324E-8   1.0352971E-5
  NaN                  15    28   206579.57286   3.8402801E+7        0.1080064        0.0619224              0.0              0.0              0.0        0.2478120        0.2017280              0.0   4.1483984E-8   1.3393404E-5
  NaN                  15    29   227237.53014   3.8630039E+7        0.1073753        0.0616344              0.0              0.0              0.0        0.2474255        0.2016845              0.0   5.1668393E-8   1.6717925E-5
  NaN                  15    30   249961.28316     38880000.0        0.1066566        0.0613146              0.0              0.0              0.0        0.2469803        0.2016383              0.0   5.9570786E-8   1.9322663E-5
  NaN                  16     1    15757.41147   3.8895757E+7        0.1066191        0.0612816              0.0              0.0              0.0        0.2469487        0.2016106              0.0   5.5850847E-7   1.8119862E-4
  NaN                  16     2    17333.15262   3.8913091E+7        0.1065764        0.0612618              0.0              0.0              0.0        0.2469182        0.2016031              0.0   5.4530111E-7   1.7694258E-4
  NaN                  16     3    19066.46788   3.8932157E+7        0.1065203        0.0612316              0.0              0.0              0.0        0.2468847        0.2015954              0.0   5.3298524E-7   1.7298200E-4
  NaN                  16     4    20973.11467   3.8953130E+7        0.1064587        0.0612075              0.0              0.0              0.0        0.2468478        0.2015960              0.0   5.2017583E-7   1.6885809E-4
  NaN                  16     5    23070.42613   3.8976201E+7        0.1063910        0.0611779              0.0              0.0              0.0        0.2468071        0.2015936              0.0   5.0856565E-7   1.6512686E-4
  NaN                  16     6    25377.46875   3.9001578E+7        0.1063175        0.0611414              0.0              0.0              0.0        0.2467623        0.2015861              0.0   3.3379425E-8   1.0840869E-5
  NaN                  16     7    27915.21562   3.9029493E+7        0.1062353        0.0611092              0.0              0.0              0.0        0.2467128        0.2015867              0.0   3.2186401E-8   1.0456174E-5
  NaN                  16     8    30706.73718   3.9060200E+7        0.1061525        0.0610738              0.0              0.0              0.0        0.2466582        0.2015794              0.0   3.0909983E-8   1.0044450E-5
  NaN                  16     9    33777.41090   3.9093977E+7        0.1060579        0.0610348              0.0              0.0              0.0        0.2465979        0.2015748              0.0   2.9810516E-8   9.6902932E-6
  NaN                  16    10    37155.15199   3.9131133E+7        0.1059479        0.0609830              0.0              0.0              0.0        0.2465315        0.2015665              0.0   2.8829547E-8   9.3750219E-6
  NaN                  16    11    40870.66719   3.9172003E+7        0.1058268        0.0609259              0.0              0.0              0.0        0.2464582        0.2015573              0.0   2.7776344E-8   9.0363645E-6
  NaN                  16    12    44957.73391   3.9216961E+7        0.0882471        0.0620204              0.0              0.0              0.0        0.2463774        0.2201506              0.0   3.5226119E-9   1.1422302E-6
  NaN                  16    13    49453.50730   3.9266414E+7        0.0699068        0.0783572              0.0              0.0              0.0        0.2462882        0.2547386              0.0   3.6979390E-8   1.1390703E-5
  NaN                  16    14    54398.85803   3.9320813E+7        0.0613283        0.0926846              0.0              0.0              0.0        0.2461898        0.2775461              0.0   4.8790316E-8   1.4397760E-5
  NaN                  16    15    59838.74384   3.9380652E+7        0.0546482        0.1071785              0.0              0.0              0.0        0.2460810        0.2986113              0.0   6.2109433E-8   1.7581814E-5
  NaN                  16    16    65822.61822   3.9446475E+7        0.0487747        0.1224466              0.0              0.0              0.0        0.2459616        0.3196335              0.0   7.8578741E-8   2.1329259E-5
  NaN                  16    17    72404.88004   3.9518880E+7        0.0442303        0.1289814              0.0              0.0              0.0        0.2459282        0.3306793              0.0   7.9185828E-8   2.1121311E-5
  NaN                  16    18    79645.36805   3.9598525E+7        0.0433988        0.1304579              0.0              0.0              0.0        0.2474543        0.3345135              0.0   7.4475558E-8   1.9707100E-5
  NaN                  16    19    87609.90485   3.9686135E+7        0.0378334        0.1351587              0.0              0.0              0.0        0.2480290        0.3453545              0.0   8.5132935E-8   2.2217026E-5
  NaN                  16    20    96370.89534   3.9782506E+7        0.0272801        0.1560890              0.0              0.0              0.0        0.2482882        0.3770973              0.0   1.3183930E-7   3.2603041E-5
  NaN                  16    21   106007.98487   3.9888514E+7        0.0187531        0.1684496              0.0              0.0              0.0        0.2484937        0.3981904              0.0   1.4839584E-7   3.5591359E-5
  NaN                  16    22   116608.78336   4.0005123E+7        0.0124325        0.1807278              0.0              0.0              0.0        0.2486605        0.4169559              0.0   1.6869045E-7   3.9286219E-5
  NaN                  16    23   128269.66169   4.0133392E+7        0.0073741        0.1940460              0.0              0.0              0.0        0.2487961        0.4354683              0.0   1.9344877E-7   4.3683449E-5
  NaN                  16    24   141096.62786   4.0274489E+7        0.0059715        0.2164157              0.0              0.0              0.0        0.2489121        0.4593565              0.0   2.6335581E-7   5.6595753E-5
  NaN                  16    25   155206.29065   4.0429695E+7        0.0032023        0.2482650              0.0              0.0              0.0        0.2493565        0.4944196              0.0   3.8354770E-7   7.7076151E-5
  NaN                  16    26   170726.91972   4.0600422E+7     4.9605471E-4        0.2658088              0.0              0.0              0.0        0.2514877        0.5168009              0.0   4.5905117E-7   8.8740397E-5
  NaN                  16    27   187799.61169   4.0788222E+7              0.0        0.2818962              0.0              0.0              0.0        0.2523208        0.5342175              0.0   5.3247082E-7   9.9673088E-5
  NaN                  16    28   206579.57286   4.0994801E+7              0.0        0.2985659              0.0              0.0              0.0        0.2529385        0.5515050              0.0   6.3422339E-7   1.1499874E-4
  NaN                  16    29   227237.53014   4.1222039E+7              0.0        0.3141231              0.0              0.0              0.0        0.2534914        0.5676146              0.0   8.3504407E-8   1.4711464E-5
  NaN                  16    30   249961.28316     41472000.0              0.0        0.3190784              0.0              0.0              0.0        0.2542375        0.5733163              0.0   4.1784877E-7   7.2882794E-5
  NaN                  17     1    15757.41147   4.1487757E+7              0.0        0.3209340              0.0              0.0              0.0        0.2542948        0.5752298              0.0   9.6326586E-7   1.6745771E-4
  NaN                  17     2    17333.15262   4.1505091E+7              0.0        0.3210375              0.0              0.0              0.0        0.2543943        0.5754328              0.0   8.9723455E-7   1.5592356E-4
  NaN                  17     3    19066.46788   4.1524157E+7              0.0        0.3216893              0.0              0.0              0.0        0.2546019        0.5762920              0.0   8.5219885E-7   1.4787633E-4
  NaN                  17     4    20973.11467   4.1545130E+7              0.0        0.3214420              0.0              0.0              0.0        0.2548051        0.5762480              0.0   7.9881692E-7   1.3862391E-4
  NaN                  17     5    23070.42613   4.1568201E+7              0.0        0.3212250              0.0              0.0              0.0        0.2550047        0.5762305              0.0   7.5557744E-7   1.3112426E-4
  NaN                  17     6    25377.46875   4.1593578E+7              0.0        0.3210340              0.0              0.0              0.0        0.2557948        0.5768295              0.0   7.1780678E-7   1.2444010E-4
  NaN                  17     7    27915.21562   4.1621493E+7              0.0        0.3208276              0.0              0.0              0.0        0.2564910        0.5773193              0.0   6.8387020E-7   1.1845622E-4
  NaN                  17     8    30706.73718   4.1652200E+7              0.0        0.3205973              0.0              0.0              0.0        0.2567007        0.5772987              0.0   6.5256770E-7   1.1303820E-4
  NaN                  17     9    33777.41090   4.1685977E+7              0.0        0.3203847              0.0              0.0              0.0        0.2569048        0.5772901              0.0   6.2514957E-7   1.0829042E-4
  NaN                  17    10    37155.15199   4.1723133E+7              0.0        0.3201729              0.0              0.0              0.0        0.2571130        0.5772864              0.0   6.0018861E-7   1.0396727E-4
  NaN                  17    11    40870.66719   4.1764003E+7              0.0        0.3136527              0.0              0.0              0.0        0.2573266        0.5709798              0.0   5.4889264E-7   9.6131750E-5
  NaN                  17    12    44957.73391   4.1808961E+7     1.3118494E-5        0.3014728              0.0              0.0              0.0        0.2575465        0.5590068              0.0   4.9276408E-7   8.8147903E-5
  NaN                  17    13    49453.50730   4.1858414E+7     1.4890429E-5        0.2933607              0.0              0.0              0.0        0.2577738        0.5511200              0.0   4.6529152E-7   8.4424284E-5
  NaN                  17    14    54398.85803   4.1912813E+7              0.0        0.2858688              0.0              0.0              0.0        0.2580091        0.5438783              0.0   4.3783671E-7   8.0502727E-5
  NaN                  17    15    59838.74384   4.1972652E+7              0.0        0.2776281              0.0              0.0              0.0        0.2582528        0.5358814              0.0   4.0772872E-7   7.6085661E-5
  NaN                  17    16    65822.61822   4.2038475E+7     8.6108885E-8        0.2688013              0.0              0.0              0.0        0.2584246        0.5272262              0.0   3.8182074E-7   7.2420687E-5
  NaN                  17    17    72404.88004   4.2110880E+7     2.2523303E-5        0.2599040              0.0              0.0              0.0        0.2581443        0.5180261              0.0   3.5856712E-7   6.9214972E-5
  NaN                  17    18    79645.36805   4.2190525E+7     4.7713204E-5        0.2502121              0.0              0.0              0.0        0.2582276        0.5083923              0.0   3.3334626E-7   6.5562581E-5
  NaN                  17    19    87609.90485   4.2278135E+7     3.3026360E-4        0.2396374              0.0              0.0              0.0        0.2583794        0.4976868              0.0   3.0654814E-7   6.1553758E-5
  NaN                  17    20    96370.89534   4.2374506E+7        0.0010701        0.2297727              0.0              0.0              0.0        0.2585520        0.4872549              0.0   2.8369107E-7   5.8094742E-5
  NaN                  17    21   106007.98487   4.2480514E+7        0.0016652        0.2225206              0.0              0.0              0.0        0.2587200        0.4795757              0.0   2.7413149E-7   5.6963486E-5
  NaN                  17    22   116608.78336   4.2597123E+7        0.0018272        0.2170005              0.0              0.0              0.0        0.2587151        0.4738886              0.0   2.6920467E-7   5.6589403E-5
  NaN                  17    23   128269.66169   4.2725392E+7        0.0017232        0.2131864              0.0              0.0              0.0        0.2586090        0.4700725              0.0   2.7573823E-7   5.8444430E-5
  NaN                  17    24   141096.62786   4.2866489E+7        0.0015797        0.2109839              0.0              0.0              0.0        0.2584878        0.4678922              0.0   2.7889092E-7   5.9405254E-5
  NaN                  17    25   155206.29065   4.3021695E+7        0.0014418        0.2100706              0.0              0.0              0.0        0.2583535        0.4669825              0.0   2.9787099E-7   6.3590012E-5
  NaN                  17    26   170726.91972   4.3192422E+7        0.0013039        0.2096571              0.0              0.0              0.0        0.2582148        0.4665684              0.0   3.3095978E-7   7.0737228E-5
  NaN                  17    27   187799.61169   4.3380222E+7        0.0010987        0.2094032              0.0              0.0              0.0        0.2581215        0.4664264              0.0   3.8101459E-7   8.1496115E-5
  NaN                  17    28   206579.57286   4.3586801E+7     9.0696404E-4        0.2091987              0.0              0.0              0.0        0.2581270        0.4664191              0.0   4.5303407E-7   9.6941792E-5
  NaN                  17    29   227237.53014   4.3814039E+7     7.3458045E-4        0.2089918              0.0              0.0              0.0        0.2581609        0.4664186              0.0   5.5031755E-7   1.1780244E-4
  NaN                  17    30   249961.28316     44064000.0     5.6284118E-4        0.2087656              0.0              0.0              0.0        0.2582087        0.4664121              0.0   6.7598289E-7   1.4475795E-4
  NaN                  18     1    15757.41147   4.4079757E+7     5.5276715E-4        0.2087448              0.0              0.0              0.0        0.2582113        0.4664039              0.0   4.8195326E-7   1.0321162E-4
  NaN                  18     2    17333.15262   4.4097091E+7     5.4173919E-4        0.2087310              0.0              0.0              0.0        0.2582144        0.4664041              0.0   4.5709326E-7   9.7890051E-5
  NaN                  18     3    19066.46788   4.4116157E+7     5.2966881E-4        0.2087154              0.0              0.0              0.0        0.2582179        0.4664041              0.0   4.3443450E-7   9.3039902E-5
  NaN                  18     4    20973.11467   4.4137130E+7     5.1646125E-4        0.2086982              0.0              0.0              0.0        0.2582219        0.4664040              0.0   4.1380054E-7   8.8623378E-5
  NaN                  18     5    23070.42613   4.4160201E+7     5.0201338E-4        0.2086791              0.0              0.0              0.0        0.2582265        0.4664040              0.0   3.9503357E-7   8.4606696E-5
  NaN                  18     6    25377.46875   4.4185578E+7     4.8621365E-4        0.2086581              0.0              0.0              0.0        0.2582316        0.4664039              0.0   3.7797388E-7   8.0955671E-5
  NaN                  18     7    27915.21562   4.4213493E+7     4.6964528E-4        0.2086357              0.0              0.0              0.0        0.2582374        0.4664038              0.0   3.6247590E-7   7.7639034E-5
  NaN                  18     8    30706.73718   4.4244200E+7     4.5158492E-4        0.2086110              0.0              0.0              0.0        0.2582439        0.4664037              0.0   3.4840229E-7   7.4627498E-5
  NaN                  18     9    33777.41090   4.4277977E+7     4.3186077E-4        0.2085839              0.0              0.0              0.0        0.2582512        0.4664036              0.0   3.3563147E-7   7.1895053E-5
  NaN                  18    10    37155.15199   4.4315133E+7     4.1033222E-4        0.2118114              0.0              0.0              0.0        0.2582594        0.4696608              0.0   3.4124944E-7   7.2595309E-5
  NaN                  18    11    40870.66719   4.4356003E+7     1.8636032E-4        0.2543163              0.0              0.0              0.0        0.2582684        0.5123989              0.0   5.0221501E-7   9.7976923E-5
  NaN                  18    12    44957.73391   4.4400961E+7              0.0        0.2842160              0.0              0.0              0.0        0.2582785        0.5424950              0.0   5.3094675E-7   9.7871317E-5
  NaN                  18    13    49453.50730   4.4450414E+7              0.0        0.3196109              0.0              0.0              0.0        0.2582897        0.5779012              0.0   6.2918870E-7   1.0887485E-4
  NaN                  18    14    54398.85803   4.4504813E+7              0.0        0.4191064              0.0              0.0              0.0        0.2583021        0.6774095              0.0   1.0029873E-6   1.4806230E-4
  NaN                  18    15    59838.74384   4.4564652E+7              0.0        0.4824964              0.0              0.0              0.0        0.2583380        0.7408354              0.0   1.0706649E-6   1.4452140E-4
  NaN                  18    16    65822.61822   4.4630475E+7              0.0        0.5285491              0.0              0.0              0.0        0.2596407        0.7881909              0.0   1.1140234E-6   1.4133939E-4
  NaN                  18    17    72404.88004   4.4702880E+7              0.0        0.5691868              0.0              0.0              0.0        0.2607654        0.8299533              0.0   1.1725485E-6   1.4127895E-4
  NaN                  18    18    79645.36805   4.4782525E+7              0.0        0.6005021              0.0              0.0              0.0        0.2612299        0.8617332              0.0   1.1945251E-6   1.3861900E-4
  NaN                  18    19    87609.90485   4.4870135E+7              0.0        0.6102064              0.0              0.0              0.0        0.2620788        0.8722863              0.0   1.1547994E-6   1.3238774E-4
  NaN                  18    20    96370.89534   4.4966506E+7              0.0        0.6123790              0.0              0.0              0.0        0.2662244        0.8786045              0.0   1.1214407E-6   1.2763894E-4
  NaN                  18    21   106007.98487   4.5072514E+7              0.0        0.6107570              0.0              0.0              0.0        0.2679568        0.8787149              0.0   1.0848164E-6   1.2345495E-4
  NaN                  18    22   116608.78336   4.5189123E+7              0.0        0.6093695              0.0              0.0              0.0        0.2693071        0.8786767              0.0   1.2996659E-7   1.4791174E-5
  NaN                  18    23   128269.66169   4.5317392E+7              0.0        0.6080665              0.0              0.0              0.0        0.2705810        0.8786477              0.0   1.4463872E-7   1.6461516E-5
  NaN                  18    24   141096.62786   4.5458489E+7              0.0        0.6081706              0.0              0.0              0.0        0.2718175        0.8799883              0.0   1.5457787E-7   1.7565903E-5
  NaN                  18    25   155206.29065   4.5613695E+7              0.0        0.6385060              0.0              0.0              0.0        0.2730398        0.9115459              0.0   9.9553711E-8   1.0921416E-5
  NaN                  18    26   170726.91972   4.5784422E+7              0.0        0.6608069              0.0              0.0              0.0        0.2742634        0.9350705              0.0   1.1274693E-7   1.2057588E-5
  NaN                  18    27   187799.61169   4.5972222E+7              0.0        0.6788930              0.0              0.0              0.0        0.2754995        0.9543926              0.0   1.3881711E-7   1.4545075E-5
  NaN                  18    28   206579.57286   4.6178801E+7              0.0        0.6962987              0.0              0.0              0.0        0.2767568        0.9730557              0.0   1.9017026E-7   1.9543616E-5
  NaN                  18    29   227237.53014   4.6406039E+7              0.0        0.7128871              0.0              0.0              0.0        0.2780462        0.9909335              0.0   2.5975007E-7   2.6212666E-5
  NaN                  18    30   249961.28316     46656000.0              0.0        0.7181963              0.0              0.0              0.0        0.2794253        0.9976219              0.0   3.0218746E-7   3.0290784E-5
  NaN                  19     1    15757.41147   4.6671757E+7              0.0        0.7206556              0.0              0.0              0.0        0.2795123        1.0001685              0.0   6.0157798E-7   6.0147683E-5
  NaN                  19     2    17333.15262   4.6689091E+7              0.0        0.7204310              0.0              0.0              0.0        0.2796082        1.0000397              0.0   5.3672392E-7   5.3670278E-5
  NaN                  19     3    19066.46788   4.6708157E+7              0.0        0.7202818              0.0              0.0              0.0        0.2797142        0.9999965              0.0   4.8341309E-7   4.8341490E-5
  NaN                  19     4    20973.11467   4.6729130E+7              0.0        0.7206367              0.0              0.0              0.0        0.2798329        1.0004700              0.0   4.3970995E-7   4.3950347E-5
  NaN                  19     5    23070.42613   4.6752201E+7              0.0        0.7212163              0.0              0.0              0.0        0.2799682        1.0011884              0.0   3.8507498E-6   3.8461865E-4
  NaN                  19     6    25377.46875   4.6777578E+7              0.0        0.7210188              0.0              0.0              0.0        0.2801233        1.0011457              0.0   3.5931054E-6   3.5889999E-4
  NaN                  19     7    27915.21562   4.6805493E+7              0.0        0.7208411              0.0              0.0              0.0        0.2803011        1.0011457              0.0   3.3732568E-6   3.3694022E-4
  NaN                  19     8    30706.73718   4.6836200E+7              0.0        0.7218052              0.0              0.0              0.0        0.2805359        1.0023443              0.0   3.1920195E-6   3.1845589E-4
  NaN                  19     9    33777.41090   4.6869977E+7              0.0        0.7336255              0.0              0.0              0.0        0.2808147        1.0144434              0.0   3.2106981E-6   3.1649899E-4
  NaN                  19    10    37155.15199   4.6907133E+7              0.0        0.7833176              0.0              0.0              0.0        0.2811993        1.0645173              0.0   3.3067062E-7   3.1062970E-5
  NaN                  19    11    40870.66719   4.6948003E+7              0.0        0.8346852              0.0              0.0              0.0        0.2817539        1.1164395              0.0   3.6515043E-7   3.2706697E-5
  NaN                  19    12    44957.73391   4.6992961E+7              0.0        0.9480794              0.0              0.0              0.0        0.2822746        1.2303545              0.0   4.4689371E-7   3.6322360E-5
  NaN                  19    13    49453.50730   4.7042414E+7              0.0        1.0257994              0.0              0.0              0.0        0.2838756        1.3096754              0.0   4.5154249E-7   3.4477440E-5
  NaN                  19    14    54398.85803   4.7096813E+7              0.0        1.0804991              0.0              0.0              0.0        0.2845322        1.3650317              0.0   4.4507941E-7   3.2605798E-5
  NaN                  19    15    59838.74384   4.7156652E+7              0.0        1.1270947              0.0              0.0              0.0        0.2868878        1.4139829              0.0   4.3702157E-7   3.0907137E-5
  NaN                  19    16    65822.61822   4.7222475E+7              0.0        1.1465123              0.0              0.0              0.0        0.2881355        1.4346483              0.0   4.0937656E-7   2.8534982E-5
